,Year,value,indicator,Country Code,Country Name,Region,Income Group,Lending Type
843,2018,34928.5435337746,NY.GDP.PCAP.PP.CD,PRT,Portugal,Europe & Central Asia,High income,Not classified
844,2019,36172.0725393171,NY.GDP.PCAP.PP.CD,PRT,Portugal,Europe & Central Asia,High income,Not classified
845,2020,34177.085710564,NY.GDP.PCAP.PP.CD,PRT,Portugal,Europe & Central Asia,High income,Not classified
846,2015,34016.0223523129,NY.GDP.PCAP.PP.CD,PRI,Puerto Rico,Latin America & Caribbean ,High income,Not classified
847,2016,34346.8673317443,NY.GDP.PCAP.PP.CD,PRI,Puerto Rico,Latin America & Caribbean ,High income,Not classified
848,2017,34363.7546291317,NY.GDP.PCAP.PP.CD,PRI,Puerto Rico,Latin America & Caribbean ,High income,Not classified
849,2018,35118.7827748779,NY.GDP.PCAP.PP.CD,PRI,Puerto Rico,Latin America & Caribbean ,High income,Not classified
850,2019,36273.8718307369,NY.GDP.PCAP.PP.CD,PRI,Puerto Rico,Latin America & Caribbean ,High income,Not classified
851,2020,34333.7472481387,NY.GDP.PCAP.PP.CD,PRI,Puerto Rico,Latin America & Caribbean ,High income,Not classified
852,2015,92968.2320969379,NY.GDP.PCAP.PP.CD,QAT,Qatar,Middle East & North Africa,High income,Not classified
853,2016,83102.3504913049,NY.GDP.PCAP.PP.CD,QAT,Qatar,Middle East & North Africa,High income,Not classified
854,2017,91738.7527899469,NY.GDP.PCAP.PP.CD,QAT,Qatar,Middle East & North Africa,High income,Not classified
855,2018,93143.3455659589,NY.GDP.PCAP.PP.CD,QAT,Qatar,Middle East & North Africa,High income,Not classified
856,2019,93844.0606297563,NY.GDP.PCAP.PP.CD,QAT,Qatar,Middle East & North Africa,High income,Not classified
857,2020,89961.4332328736,NY.GDP.PCAP.PP.CD,QAT,Qatar,Middle East & North Africa,High income,Not classified
858,2015,21605.8356153117,NY.GDP.PCAP.PP.CD,ROU,Romania,Europe & Central Asia,High income,IBRD
859,2016,24271.4700174562,NY.GDP.PCAP.PP.CD,ROU,Romania,Europe & Central Asia,High income,IBRD
860,2017,27141.9009335846,NY.GDP.PCAP.PP.CD,ROU,Romania,Europe & Central Asia,High income,IBRD
861,2018,29342.0411489328,NY.GDP.PCAP.PP.CD,ROU,Romania,Europe & Central Asia,High income,IBRD
862,2019,31867.2631876811,NY.GDP.PCAP.PP.CD,ROU,Romania,Europe & Central Asia,High income,IBRD
863,2020,32202.2086556273,NY.GDP.PCAP.PP.CD,ROU,Romania,Europe & Central Asia,High income,IBRD
864,2015,24085.32421875,NY.GDP.PCAP.PP.CD,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
865,2016,24128.0859375,NY.GDP.PCAP.PP.CD,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
866,2017,25926.443359375,NY.GDP.PCAP.PP.CD,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
867,2018,28821.26171875,NY.GDP.PCAP.PP.CD,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
868,2019,30067.740234375,NY.GDP.PCAP.PP.CD,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
869,2020,29916.013671875,NY.GDP.PCAP.PP.CD,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
870,2015,1804.6295098044,NY.GDP.PCAP.PP.CD,RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA
871,2016,1882.4573971794,NY.GDP.PCAP.PP.CD,RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA
872,2017,1975.2486611327,NY.GDP.PCAP.PP.CD,RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA
873,2018,2138.6499268224,NY.GDP.PCAP.PP.CD,RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA
874,2019,2321.5269526066,NY.GDP.PCAP.PP.CD,RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA
875,2020,2213.568597609,NY.GDP.PCAP.PP.CD,RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA
876,2015,5823.4596244734,NY.GDP.PCAP.PP.CD,WSM,Samoa,East Asia & Pacific,Lower middle income,IDA
877,2016,6326.1240612326,NY.GDP.PCAP.PP.CD,WSM,Samoa,East Asia & Pacific,Lower middle income,IDA
878,2017,6486.1083391845,NY.GDP.PCAP.PP.CD,WSM,Samoa,East Asia & Pacific,Lower middle income,IDA
879,2018,6533.415933593,NY.GDP.PCAP.PP.CD,WSM,Samoa,East Asia & Pacific,Lower middle income,IDA
880,2019,6907.5637076795,NY.GDP.PCAP.PP.CD,WSM,Samoa,East Asia & Pacific,Lower middle income,IDA
881,2020,6764.5599909255,NY.GDP.PCAP.PP.CD,WSM,Samoa,East Asia & Pacific,Lower middle income,IDA
882,2015,55614.6218544291,NY.GDP.PCAP.PP.CD,SMR,San Marino,Europe & Central Asia,High income,Not classified
883,2016,57455.5621723529,NY.GDP.PCAP.PP.CD,SMR,San Marino,Europe & Central Asia,High income,Not classified
884,2017,58867.0132641763,NY.GDP.PCAP.PP.CD,SMR,San Marino,Europe & Central Asia,High income,Not classified
885,2018,60969.1659026994,NY.GDP.PCAP.PP.CD,SMR,San Marino,Europe & Central Asia,High income,Not classified
886,2019,63192.055167296,NY.GDP.PCAP.PP.CD,SMR,San Marino,Europe & Central Asia,High income,Not classified
887,2020,59571.9068046212,NY.GDP.PCAP.PP.CD,SMR,San Marino,Europe & Central Asia,High income,Not classified
888,2015,3837.492528208,NY.GDP.PCAP.PP.CD,STP,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income,IDA
889,2016,3889.5275179797,NY.GDP.PCAP.PP.CD,STP,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income,IDA
890,2017,3952.9453940346,NY.GDP.PCAP.PP.CD,STP,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income,IDA
891,2018,4088.6786612603,NY.GDP.PCAP.PP.CD,STP,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income,IDA
892,2019,4174.3854247736,NY.GDP.PCAP.PP.CD,STP,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income,IDA
893,2020,4273.4934200345,NY.GDP.PCAP.PP.CD,STP,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income,IDA
894,2015,48611.1193398483,NY.GDP.PCAP.PP.CD,SAU,Saudi Arabia,Middle East & North Africa,High income,Not classified
895,2016,45484.4483477739,NY.GDP.PCAP.PP.CD,SAU,Saudi Arabia,Middle East & North Africa,High income,Not classified
896,2017,47306.2120226254,NY.GDP.PCAP.PP.CD,SAU,Saudi Arabia,Middle East & North Africa,High income,Not classified
897,2018,48767.8365476376,NY.GDP.PCAP.PP.CD,SAU,Saudi Arabia,Middle East & North Africa,High income,Not classified
898,2019,48983.5512604229,NY.GDP.PCAP.PP.CD,SAU,Saudi Arabia,Middle East & North Africa,High income,Not classified
899,2020,46778.2983720365,NY.GDP.PCAP.PP.CD,SAU,Saudi Arabia,Middle East & North Africa,High income,Not classified
900,2015,2971.3468169975,NY.GDP.PCAP.PP.CD,SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA
901,2016,3075.9373514152,NY.GDP.PCAP.PP.CD,SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA
902,2017,3203.9063681177,NY.GDP.PCAP.PP.CD,SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA
903,2018,3388.55015849,NY.GDP.PCAP.PP.CD,SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA
904,2019,3510.4184021522,NY.GDP.PCAP.PP.CD,SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA
905,2020,3503.5950167704,NY.GDP.PCAP.PP.CD,SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA
906,2015,14928.4670387167,NY.GDP.PCAP.PP.CD,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD
907,2016,15858.0962718127,NY.GDP.PCAP.PP.CD,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD
908,2017,16611.023740948,NY.GDP.PCAP.PP.CD,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD
909,2018,17717.9058010775,NY.GDP.PCAP.PP.CD,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD
910,2019,18822.3607718475,NY.GDP.PCAP.PP.CD,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD
911,2020,19093.9553065153,NY.GDP.PCAP.PP.CD,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD
912,2015,24739.9649866343,NY.GDP.PCAP.PP.CD,SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD
913,2016,26824.7540518558,NY.GDP.PCAP.PP.CD,SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD
914,2017,28116.7104861277,NY.GDP.PCAP.PP.CD,SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD
915,2018,29427.1647161205,NY.GDP.PCAP.PP.CD,SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD
916,2019,30605.3796418904,NY.GDP.PCAP.PP.CD,SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD
917,2020,28338.9771447603,NY.GDP.PCAP.PP.CD,SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD
918,2015,1586.6897540867,NY.GDP.PCAP.PP.CD,SLE,Sierra Leone,Sub-Saharan Africa ,Low income,IDA
919,2016,1596.6187994255,NY.GDP.PCAP.PP.CD,SLE,Sierra Leone,Sub-Saharan Africa ,Low income,IDA
920,2017,1633.730737796,NY.GDP.PCAP.PP.CD,SLE,Sierra Leone,Sub-Saharan Africa ,Low income,IDA
921,2018,1694.128413621,NY.GDP.PCAP.PP.CD,SLE,Sierra Leone,Sub-Saharan Africa ,Low income,IDA
922,2019,1777.158358253,NY.GDP.PCAP.PP.CD,SLE,Sierra Leone,Sub-Saharan Africa ,Low income,IDA
923,2020,1726.9641567097,NY.GDP.PCAP.PP.CD,SLE,Sierra Leone,Sub-Saharan Africa ,Low income,IDA
924,2015,86974.7476230627,NY.GDP.PCAP.PP.CD,SGP,Singapore,East Asia & Pacific,High income,Not classified
925,2016,89436.5981121399,NY.GDP.PCAP.PP.CD,SGP,Singapore,East Asia & Pacific,High income,Not classified
926,2017,95310.3338580206,NY.GDP.PCAP.PP.CD,SGP,Singapore,East Asia & Pacific,High income,Not classified
927,2018,100686.237096513,NY.GDP.PCAP.PP.CD,SGP,Singapore,East Asia & Pacific,High income,Not classified
928,2019,102431.315672936,NY.GDP.PCAP.PP.CD,SGP,Singapore,East Asia & Pacific,High income,Not classified
929,2020,99681.2941505156,NY.GDP.PCAP.PP.CD,SGP,Singapore,East Asia & Pacific,High income,Not classified
930,2015,38211.8331867085,NY.GDP.PCAP.PP.CD,SXM,Sint Maarten (Dutch part),Latin America & Caribbean ,High income,Not classified
931,2016,38230.0318635575,NY.GDP.PCAP.PP.CD,SXM,Sint Maarten (Dutch part),Latin America & Caribbean ,High income,Not classified
932,2017,37914.1229673611,NY.GDP.PCAP.PP.CD,SXM,Sint Maarten (Dutch part),Latin America & Caribbean ,High income,Not classified
933,2018,35973.1825021864,NY.GDP.PCAP.PP.CD,SXM,Sint Maarten (Dutch part),Latin America & Caribbean ,High income,Not classified
934,2015,29964.8886109408,NY.GDP.PCAP.PP.CD,SVK,Slovak Republic,Europe & Central Asia,High income,Not classified
935,2016,29645.7418912454,NY.GDP.PCAP.PP.CD,SVK,Slovak Republic,Europe & Central Asia,High income,Not classified
936,2017,30061.5514717196,NY.GDP.PCAP.PP.CD,SVK,Slovak Republic,Europe & Central Asia,High income,Not classified
937,2018,31214.5925736482,NY.GDP.PCAP.PP.CD,SVK,Slovak Republic,Europe & Central Asia,High income,Not classified
938,2019,31966.5548434084,NY.GDP.PCAP.PP.CD,SVK,Slovak Republic,Europe & Central Asia,High income,Not classified
939,2020,31356.458282425,NY.GDP.PCAP.PP.CD,SVK,Slovak Republic,Europe & Central Asia,High income,Not classified
940,2015,31628.247175832,NY.GDP.PCAP.PP.CD,SVN,Slovenia,Europe & Central Asia,High income,Not classified
941,2016,33936.0440637175,NY.GDP.PCAP.PP.CD,SVN,Slovenia,Europe & Central Asia,High income,Not classified
942,2017,36507.5530416531,NY.GDP.PCAP.PP.CD,SVN,Slovenia,Europe & Central Asia,High income,Not classified
943,2018,38961.5443523867,NY.GDP.PCAP.PP.CD,SVN,Slovenia,Europe & Central Asia,High income,Not classified
944,2019,40670.8778673103,NY.GDP.PCAP.PP.CD,SVN,Slovenia,Europe & Central Asia,High income,Not classified
945,2020,39725.259194249,NY.GDP.PCAP.PP.CD,SVN,Slovenia,Europe & Central Asia,High income,Not classified
946,2015,2446.8854295341,NY.GDP.PCAP.PP.CD,SLB,Solomon Islands,East Asia & Pacific,Lower middle income,IDA
947,2016,2547.6847077026,NY.GDP.PCAP.PP.CD,SLB,Solomon Islands,East Asia & Pacific,Lower middle income,IDA
948,2017,2663.4920043386,NY.GDP.PCAP.PP.CD,SLB,Solomon Islands,East Asia & Pacific,Lower middle income,IDA
949,2018,2761.5995945523,NY.GDP.PCAP.PP.CD,SLB,Solomon Islands,East Asia & Pacific,Lower middle income,IDA
950,2019,2772.8008329065,NY.GDP.PCAP.PP.CD,SLB,Solomon Islands,East Asia & Pacific,Lower middle income,IDA
951,2020,2618.3237021296,NY.GDP.PCAP.PP.CD,SLB,Solomon Islands,East Asia & Pacific,Lower middle income,IDA
952,2015,1082.8858789451,NY.GDP.PCAP.PP.CD,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA
953,2016,1135.5429981759,NY.GDP.PCAP.PP.CD,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA
954,2017,1079.1124426826,NY.GDP.PCAP.PP.CD,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA
955,2018,1156.5160941878,NY.GDP.PCAP.PP.CD,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA
956,2019,1236.5245439381,NY.GDP.PCAP.PP.CD,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA
957,2020,1245.642282994,NY.GDP.PCAP.PP.CD,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA
958,2015,13701.9453895081,NY.GDP.PCAP.PP.CD,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
959,2016,13748.4614158257,NY.GDP.PCAP.PP.CD,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
960,2017,13860.2701664709,NY.GDP.PCAP.PP.CD,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
961,2018,14207.4328532031,NY.GDP.PCAP.PP.CD,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
962,2019,14288.589885661,NY.GDP.PCAP.PP.CD,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
963,2020,13359.4843319287,NY.GDP.PCAP.PP.CD,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
964,2015,1234.725575649,NY.GDP.PCAP.PP.CD,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
965,2015,34903.1274779473,NY.GDP.PCAP.PP.CD,ESP,Spain,Europe & Central Asia,High income,Not classified
966,2016,37286.2134326488,NY.GDP.PCAP.PP.CD,ESP,Spain,Europe & Central Asia,High income,Not classified
967,2017,39528.9253872668,NY.GDP.PCAP.PP.CD,ESP,Spain,Europe & Central Asia,High income,Not classified
968,2018,40696.3876815487,NY.GDP.PCAP.PP.CD,ESP,Spain,Europe & Central Asia,High income,Not classified
969,2019,41695.1469476327,NY.GDP.PCAP.PP.CD,ESP,Spain,Europe & Central Asia,High income,Not classified
970,2020,37756.3509997639,NY.GDP.PCAP.PP.CD,ESP,Spain,Europe & Central Asia,High income,Not classified
971,2015,11557.4870517689,NY.GDP.PCAP.PP.CD,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
972,2016,12224.2157651465,NY.GDP.PCAP.PP.CD,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
973,2017,12584.1047924776,NY.GDP.PCAP.PP.CD,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
974,2018,13167.5552958504,NY.GDP.PCAP.PP.CD,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
975,2019,13631.5551961271,NY.GDP.PCAP.PP.CD,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
976,2020,13226.7300579257,NY.GDP.PCAP.PP.CD,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
977,2015,24834.993026627,NY.GDP.PCAP.PP.CD,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
978,2016,25894.881778687,NY.GDP.PCAP.PP.CD,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
979,2017,26980.3245580733,NY.GDP.PCAP.PP.CD,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
980,2018,28144.9927397477,NY.GDP.PCAP.PP.CD,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
981,2019,29799.6524100236,NY.GDP.PCAP.PP.CD,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
982,2020,25639.2395986635,NY.GDP.PCAP.PP.CD,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
983,2015,13551.3452289242,NY.GDP.PCAP.PP.CD,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
984,2016,14292.0815883383,NY.GDP.PCAP.PP.CD,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
985,2017,14928.3960684552,NY.GDP.PCAP.PP.CD,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
986,2018,15651.4700285126,NY.GDP.PCAP.PP.CD,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
987,2019,15842.4186529086,NY.GDP.PCAP.PP.CD,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
988,2020,12708.7945142816,NY.GDP.PCAP.PP.CD,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
989,2015,12123.4226519753,NY.GDP.PCAP.PP.CD,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
990,2016,13097.3613051443,NY.GDP.PCAP.PP.CD,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
991,2017,13102.1304906164,NY.GDP.PCAP.PP.CD,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
992,2018,13776.4494211612,NY.GDP.PCAP.PP.CD,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
993,2019,14030.7655542212,NY.GDP.PCAP.PP.CD,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
994,2020,13402.579535245,NY.GDP.PCAP.PP.CD,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
995,2015,4434.4750976562,NY.GDP.PCAP.PP.CD,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
996,2016,4757.0571289062,NY.GDP.PCAP.PP.CD,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
997,2017,4598.8500976562,NY.GDP.PCAP.PP.CD,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
998,2018,4474.1557617188,NY.GDP.PCAP.PP.CD,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
999,2019,4349.7099609375,NY.GDP.PCAP.PP.CD,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
1000,2020,4142.1108398438,NY.GDP.PCAP.PP.CD,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
1001,2015,17210.2703419313,NY.GDP.PCAP.PP.CD,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
1002,2016,15062.4412909026,NY.GDP.PCAP.PP.CD,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
1003,2017,18283.6883894232,NY.GDP.PCAP.PP.CD,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
1004,2018,19459.7014990406,NY.GDP.PCAP.PP.CD,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
1005,2019,19840.1830592218,NY.GDP.PCAP.PP.CD,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
1006,2020,16733.3826783171,NY.GDP.PCAP.PP.CD,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
1007,2015,49103.1334338706,NY.GDP.PCAP.PP.CD,SWE,Sweden,Europe & Central Asia,High income,Not classified
1008,2016,50430.2528196052,NY.GDP.PCAP.PP.CD,SWE,Sweden,Europe & Central Asia,High income,Not classified
1009,2017,51947.9542478244,NY.GDP.PCAP.PP.CD,SWE,Sweden,Europe & Central Asia,High income,Not classified
1010,2018,53521.6306428288,NY.GDP.PCAP.PP.CD,SWE,Sweden,Europe & Central Asia,High income,Not classified
1011,2019,54598.7803541484,NY.GDP.PCAP.PP.CD,SWE,Sweden,Europe & Central Asia,High income,Not classified
1012,2020,55064.8850101551,NY.GDP.PCAP.PP.CD,SWE,Sweden,Europe & Central Asia,High income,Not classified
1013,2015,66020.2043398841,NY.GDP.PCAP.PP.CD,CHE,Switzerland,Europe & Central Asia,High income,Not classified
1014,2016,68105.1549836834,NY.GDP.PCAP.PP.CD,CHE,Switzerland,Europe & Central Asia,High income,Not classified
1015,2017,69103.570264696,NY.GDP.PCAP.PP.CD,CHE,Switzerland,Europe & Central Asia,High income,Not classified
1016,2018,71660.2068398902,NY.GDP.PCAP.PP.CD,CHE,Switzerland,Europe & Central Asia,High income,Not classified
1017,2019,72033.9294404588,NY.GDP.PCAP.PP.CD,CHE,Switzerland,Europe & Central Asia,High income,Not classified
1018,2020,71745.2993952823,NY.GDP.PCAP.PP.CD,CHE,Switzerland,Europe & Central Asia,High income,Not classified
1019,2015,3150.4271143731,NY.GDP.PCAP.PP.CD,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
1020,2016,3114.8955577858,NY.GDP.PCAP.PP.CD,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
1021,2017,3252.9326553607,NY.GDP.PCAP.PP.CD,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
1022,2018,3496.8913414344,NY.GDP.PCAP.PP.CD,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
1023,2019,3732.56109378,NY.GDP.PCAP.PP.CD,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
1024,2020,3854.1904350756,NY.GDP.PCAP.PP.CD,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
1025,2015,2348.4436035156,NY.GDP.PCAP.PP.CD,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
1026,2016,2479.333984375,NY.GDP.PCAP.PP.CD,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
1027,2017,2530.6032714844,NY.GDP.PCAP.PP.CD,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
1028,2018,2652.0812988281,NY.GDP.PCAP.PP.CD,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
1029,2019,2772.9284667969,NY.GDP.PCAP.PP.CD,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
1030,2020,2779.68359375,NY.GDP.PCAP.PP.CD,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
1031,2015,15822.3709934811,NY.GDP.PCAP.PP.CD,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
1032,2016,16616.1950047178,NY.GDP.PCAP.PP.CD,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
1033,2017,17422.9523512059,NY.GDP.PCAP.PP.CD,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
1034,2018,18533.964726539,NY.GDP.PCAP.PP.CD,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
1035,2019,19216.8429352424,NY.GDP.PCAP.PP.CD,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
1036,2020,18197.9424146923,NY.GDP.PCAP.PP.CD,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
1037,2015,2912.7363811196,NY.GDP.PCAP.PP.CD,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
1038,2016,3130.5907130077,NY.GDP.PCAP.PP.CD,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
1039,2017,3177.4851365104,NY.GDP.PCAP.PP.CD,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
1040,2018,3168.0488845989,NY.GDP.PCAP.PP.CD,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
1041,2019,3779.7354165428,NY.GDP.PCAP.PP.CD,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
1042,2020,4140.9550704167,NY.GDP.PCAP.PP.CD,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
1043,2015,1397.3324017002,NY.GDP.PCAP.PP.CD,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
1044,2016,1954.2035734943,NY.GDP.PCAP.PP.CD,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
1045,2017,2012.2406926097,NY.GDP.PCAP.PP.CD,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
1046,2018,2110.5796737282,NY.GDP.PCAP.PP.CD,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
1047,2019,2211.4538347346,NY.GDP.PCAP.PP.CD,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
1048,2020,2223.3169563651,NY.GDP.PCAP.PP.CD,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
1049,2015,5775.1499958875,NY.GDP.PCAP.PP.CD,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
1050,2016,6194.0088357544,NY.GDP.PCAP.PP.CD,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
1051,2017,6466.340668592,NY.GDP.PCAP.PP.CD,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
1052,2018,6563.6603663179,NY.GDP.PCAP.PP.CD,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
1053,2019,6646.5091956765,NY.GDP.PCAP.PP.CD,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
